interaction_id,customer_id,product_id,product_name,product_category,interaction_date,interaction_type,agent_id,branch_id,latitude,longitude,grand_total,issue_category,issue_subcategory,resolution_status,resolution_time_minutes,sla_met,is_first_contact_resolution,is_escalated,sentiment_score,sentiment_category,interaction_summary,nps_score,feedback_score_agent,feedback_score_resolution,call_duration_seconds,queue_time_seconds,num_open_issues_snapshot,time_since_last_interaction_days,product_ownership_flag,agent_status
07447096-34a5-44bd-ab0f-dacf281aff0d,CUST0877,PROD047,Anker PowerBank,Mobile & Computing,2025-08-04 11:48:19,Call,AGT031,BR01,-1.289311,36.8124,17416.43,Order Status,Missing Item,Resolved,5,No,No,Yes,-1.0,Negative,Customer reported order status issue regarding Mobile & Computing product. Issue resolved. Escalated to Tier 2.,0,2,2,307,357,0,0,Yes,Online
e37cc59d-907f-4397-a412-6be941d73df5,CUST0968,PROD026,PlayStation 5,Entertainment & Gaming,2023-08-02 02:07:57,Social Media DM,AGT038,BR01,-1.289311,36.8124,493277.72000000003,Technical Support,Setup Help,Resolved,7,No,Yes,No,-0.21,Negative,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,6,2,2,0,0,0,733,Yes,Online
61cb6af8-e577-4c90-8bf7-ebda258d55a0,CUST0905,PROD001,iPhone 15 Pro,Mobile & Computing,2025-08-04 11:45:19,Social Media DM,AGT047,BR01,-1.289311,36.8124,671292.79,Return/Refund,Return Process,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported return/refund issue regarding Mobile & Computing product. Issue resolved.,9,5,3,0,0,0,0,Yes,Offline
f0355514-02a6-4096-a135-d4acbd0099c5,CUST0532,PROD005,HP Pavilion,Mobile & Computing,2025-01-04 11:52:14,Call,AGT038,BR01,-1.289311,36.8124,127241.73,Technical Support,Troubleshooting,Resolved,5,Yes,Yes,No,0.41,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,9,4,5,300,159,0,212,Yes,Online
8c089837-36af-4644-a25b-dff02545cb35,CUST0548,PROD011,iPad Pro 12.9,Mobile & Computing,2023-01-25 06:36:14,Social Media DM,AGT013,BR01,-1.289311,36.8124,180971.25,Order Status,Wrong Item Received,Resolved,9,Yes,Yes,No,-0.23,Negative,Customer reported order status issue regarding Mobile & Computing product. Issue resolved.,0,2,2,0,0,0,922,Yes,Offline
19c11b99-d2dd-4818-880d-098a1113655a,CUST0296,PROD025,Hisense ULED,Entertainment & Gaming,2023-06-23 12:12:53,Social Media DM,AGT038,BR01,-1.289311,36.8124,309241.92,Order Status,Wrong Item Received,Resolved,8,Yes,Yes,No,0.45,Positive,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,9,5,5,0,0,0,773,Yes,Online
205c0a66-e6a7-4633-9fe0-57cf2dcd46d1,CUST0161,PROD009,Canon EOS R6,Entertainment & Gaming,2023-06-22 23:13:50,Call,AGT026,BR01,-1.289311,36.8124,620624.0,Order Status,Delivery Delay,Resolved,11,Yes,Yes,No,0.15,Neutral,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,7,4,4,670,17,0,773,Yes,Online
d176f846-4f8c-45cb-be68-f1c16110294f,CUST0371,PROD018,Fitbit Charge 6,Wearables & Accessories,2025-04-24 04:29:11,In-Person Support,AGT037,BR01,-1.289311,36.8124,57263.61,Technical Support,Connectivity Issue,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Wearables & Accessories product. Issue resolved.,9,4,5,0,0,0,102,Yes,Online
7d6778de-2d47-49ca-afc2-cc9c783deaf1,CUST0236,PROD020,OnePlus Watch,Wearables & Accessories,2024-11-04 15:17:20,Call,AGT020,BR01,-1.289311,36.8124,33073.98,Product Defect,Manufacturing Defect,Resolved,12,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Wearables & Accessories product. Issue resolved.,10,4,5,730,141,0,272,Yes,Online
9be3cce5-7f5f-40dd-8f9c-5f64c6d954e0,CUST0108,PROD011,iPad Pro 12.9,Mobile & Computing,2024-04-14 12:20:27,Social Media DM,AGT022,BR01,-1.289311,36.8124,566259.03,Technical Support,Troubleshooting,Resolved,16,Yes,Yes,No,0.1,Neutral,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,7,4,3,0,0,0,477,Yes,Offline
3c84565f-e2fc-4bdc-bbc3-41a8f33419b5,CUST0737,PROD043,Nest Cam,Smart Home & Appliances,2023-08-18 14:15:16,Chat,AGT006,BR01,-1.289311,36.8124,28542.76,Service Delay,Long Wait Time,Resolved,5,Yes,Yes,No,0.77,Positive,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,9,5,5,309,57,0,716,Yes,Offline
6e8dfdec-feb2-4c29-a2d2-842807ae83cf,CUST0573,PROD001,iPhone 15 Pro,Mobile & Computing,2023-06-25 15:10:39,Email,AGT051,BR01,-1.289311,36.8124,634654.01,Service Delay,Slow Resolution,Escalated,5,Yes,No,No,1.0,Positive,Customer reported service delay issue regarding Mobile & Computing product. Issue escalated.,10,3,4,0,0,1,770,Yes,Online
0ea824d8-1ff8-4c02-80e3-a708596b2acf,CUST0830,PROD016,Apple Watch Series 9,Wearables & Accessories,2025-08-04 11:59:19,Chat,AGT023,BR01,-1.289311,36.8124,83599.4,Product Defect,Hardware Failure,Resolved,5,Yes,Yes,No,0.21,Neutral,Customer reported product defect issue regarding Wearables & Accessories product. Issue resolved.,8,3,3,305,74,0,0,Yes,Online
8eb9d7fd-4137-4291-b232-021b0e679a0f,CUST0547,PROD035,KitchenAid Mixer,Smart Home & Appliances,2023-10-31 23:39:54,Email,AGT029,BR01,-1.289311,36.8124,470924.81000000006,General Inquiry,How-To Guide,Resolved,5,Yes,No,No,-0.28,Negative,Customer reported general inquiry issue regarding Smart Home & Appliances product. Issue resolved.,4,1,1,0,0,0,642,Yes,Online
a98632fe-dded-4b27-a589-f294f3c863a4,CUST0423,PROD027,Xbox Series X,Entertainment & Gaming,2024-08-16 22:13:59,Email,AGT031,BR01,-1.289311,36.8124,137649.2,Technical Support,Software Update,Unresolved,5,Yes,No,No,0.47,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue unresolved.,10,5,5,0,0,1,352,Yes,Online
a8996282-8a8d-4938-80ce-134a89d8312d,CUST0718,PROD025,Hisense ULED,Entertainment & Gaming,2025-08-04 12:06:19,Social Media DM,AGT005,BR01,-1.289311,36.8124,340166.12,Product Defect,Software Bug,Resolved,17,Yes,Yes,No,0.76,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,5,5,0,0,0,0,Yes,Offline
a0bc93cc-b480-4075-ad00-645cdec5ce90,CUST0531,PROD041,Ring Video Doorbell,Smart Home & Appliances,2023-11-23 10:14:34,Chat,AGT001,BR01,-1.289311,36.8124,52678.94,Technical Support,Setup Help,Resolved,7,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Smart Home & Appliances product. Issue resolved.,9,5,3,420,107,0,620,Yes,Offline
4708896b-21f3-4e86-978b-9bd71b9fdc28,CUST0597,PROD032,Roomba i7+,Smart Home & Appliances,2025-06-03 14:39:50,Social Media DM,AGT022,BR01,-1.289311,36.8124,395380.68000000005,Order Status,Missing Item,Resolved,12,Yes,Yes,No,0.02,Neutral,Customer reported order status issue regarding Smart Home & Appliances product. Issue resolved.,8,4,1,0,0,0,61,Yes,Offline
a8696d83-436d-410c-b6c4-bab28b86a6d5,CUST0638,PROD020,OnePlus Watch,Wearables & Accessories,2023-02-10 00:30:57,In-Person Support,AGT006,BR01,-1.289311,36.8124,15749.51,Billing Inquiry,Refund Status,Resolved,11,Yes,Yes,No,0.21,Neutral,Customer reported billing inquiry issue regarding Wearables & Accessories product. Issue resolved.,8,3,3,0,0,0,906,Yes,Offline
58fbfab7-155d-432e-bffd-c390887f462a,CUST0556,PROD004,Dell XPS 13,Mobile & Computing,2024-12-31 11:40:32,Social Media DM,AGT041,BR01,-1.289311,36.8124,141457.82,General Inquiry,Warranty Info,Resolved,14,Yes,Yes,No,0.72,Positive,Customer reported general inquiry issue regarding Mobile & Computing product. Issue resolved.,10,3,3,0,0,0,216,Yes,Offline
d25223fe-3129-4283-87a5-a42fb6f74a85,CUST0157,PROD007,AirPods Pro,Wearables & Accessories,2024-03-07 11:48:22,In-Person Support,AGT042,BR01,-1.289311,36.8124,93523.66,Service Delay,Long Wait Time,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported service delay issue regarding Wearables & Accessories product. Issue resolved.,9,4,4,0,0,0,515,Yes,Online
2a0b7273-435b-48fd-a27a-edb3da466e43,CUST0733,PROD013,Microsoft Surface,Mobile & Computing,2025-08-04 11:44:19,Call,AGT044,BR01,-1.289311,36.8124,358906.54,Technical Support,Compatibility,Resolved,20,Yes,Yes,No,0.99,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,9,4,3,1209,4,0,0,Yes,Online
5f66f4d4-f6f8-4033-a38f-36f546d89fcf,CUST0293,PROD018,Fitbit Charge 6,Wearables & Accessories,2023-09-04 06:38:47,Social Media DM,AGT027,BR01,-1.289311,36.8124,26634.24,Return/Refund,Refund Delay,Resolved,16,Yes,Yes,No,1.0,Positive,Customer reported return/refund issue regarding Wearables & Accessories product. Issue resolved.,10,5,4,0,0,0,700,Yes,Online
bda60dd1-31b3-40c9-a5b1-f1c361640035,CUST0767,PROD008,JBL Flip 6,Entertainment & Gaming,2025-08-04 12:14:19,Chat,AGT054,BR01,-1.289311,36.8124,99409.46,Return/Refund,Return Process,Resolved,15,Yes,Yes,No,1.0,Positive,Customer reported return/refund issue regarding Entertainment & Gaming product. Issue resolved.,10,5,5,906,161,0,0,Yes,Offline
8d9fa765-e8e4-4ee6-b43c-2b95c043eb67,CUST0242,PROD020,OnePlus Watch,Wearables & Accessories,2025-04-25 19:50:13,Social Media DM,AGT054,BR01,-1.289311,36.8124,48823.490000000005,General Inquiry,How-To Guide,Resolved,11,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Wearables & Accessories product. Issue resolved.,10,5,5,0,0,0,100,Yes,Offline
bdb447ef-d65b-40f1-9c5a-ce2185f0100d,CUST0475,PROD049,Logitech MX Master,Mobile & Computing,2024-06-09 02:12:23,Call,AGT034,BR01,-1.289311,36.8124,26492.72,Product Defect,Software Bug,Resolved,16,Yes,Yes,No,-0.17,Neutral,Customer reported product defect issue regarding Mobile & Computing product. Issue resolved.,7,3,4,961,31,0,421,Yes,Online
0bf2b7ce-0788-4f03-ae8a-6201ce8ea862,CUST0817,PROD024,TCL 4K Smart TV,Entertainment & Gaming,2024-11-05 16:53:45,Chat,AGT046,BR01,-1.289311,36.8124,318901.39999999997,General Inquiry,Product Information,Resolved,10,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,10,4,5,608,60,0,271,Yes,Online
688db387-88c4-4ebe-9f89-ebe1f83a392c,CUST0871,PROD035,KitchenAid Mixer,Smart Home & Appliances,2023-06-23 19:00:04,Chat,AGT023,BR01,-1.289311,36.8124,176046.66,Technical Support,Setup Help,Resolved,5,Yes,Yes,No,-0.04,Neutral,Customer reported technical support issue regarding Smart Home & Appliances product. Issue resolved.,8,4,3,302,146,0,772,Yes,Online
7b6db67a-5aef-46ea-a157-cc03f1056a2f,CUST0650,PROD003,MacBook Air M3,Mobile & Computing,2023-11-08 22:06:57,In-Person Support,AGT003,BR01,-1.289311,36.8124,225364.14,Service Delay,Slow Resolution,Resolved,15,Yes,Yes,No,1.0,Positive,Customer reported service delay issue regarding Mobile & Computing product. Issue resolved.,9,5,5,0,0,0,634,Yes,Offline
98a892b0-ddf6-46c5-a937-3d164bda2852,CUST0608,PROD017,Samsung Galaxy Watch,Wearables & Accessories,2024-08-04 22:02:11,Chat,AGT019,BR01,-1.289311,36.8124,41161.3,Order Status,Cancellation,Resolved,13,Yes,Yes,No,0.64,Positive,Customer reported order status issue regarding Wearables & Accessories product. Issue resolved.,9,5,4,789,76,0,364,Yes,Online
8f0b4689-2bea-4610-be6f-58d94ebdfdd7,CUST0647,PROD049,Logitech MX Master,Mobile & Computing,2023-02-17 21:24:24,Chat,AGT059,BR01,-1.289311,36.8124,52246.34,Order Status,Wrong Item Received,Resolved,15,Yes,Yes,No,1.0,Positive,Customer reported order status issue regarding Mobile & Computing product. Issue resolved.,9,5,5,910,126,0,898,Yes,Offline
3ff643be-7290-45f7-aee3-4774a0fe2f34,CUST0063,PROD019,Garmin Venu 3,Wearables & Accessories,2023-10-24 18:22:26,Email,AGT011,BR01,-1.289311,36.8124,62383.51,Return/Refund,Return Process,Resolved,7,No,Yes,No,0.58,Positive,Customer reported return/refund issue regarding Wearables & Accessories product. Issue resolved.,10,5,5,0,0,0,649,Yes,Offline
e5f74ea6-bdf7-421f-b03f-2024afd609a9,CUST0166,PROD042,Arlo Pro 4,Smart Home & Appliances,2024-04-02 11:34:27,Email,AGT031,BR01,-1.289311,36.8124,137620.99,Order Status,Wrong Item Received,Escalated,5,Yes,No,No,-0.95,Negative,Customer reported order status issue regarding Smart Home & Appliances product. Issue escalated.,5,3,3,0,0,1,489,Yes,Online
5d7d4957-5863-4c7d-a96f-c829d4a6a46f,CUST0488,PROD047,Anker PowerBank,Mobile & Computing,2024-05-28 10:48:24,Email,AGT031,BR01,-1.289311,36.8124,16624.78,Product Defect,Hardware Failure,Resolved,5,No,Yes,No,-0.22,Negative,Customer reported product defect issue regarding Mobile & Computing product. Issue resolved.,2,2,1,0,0,0,433,Yes,Online
bdbd8a45-022d-40b4-b0de-9853db9144a4,CUST0138,PROD036,Bose SoundLink,Entertainment & Gaming,2024-09-24 03:27:39,In-Person Support,AGT023,BR01,-1.289311,36.8124,40309.22,Product Defect,Hardware Failure,Resolved,6,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,5,3,0,0,0,314,Yes,Online
2d057aa7-20b4-4be5-b8e0-2576e5bbc2e2,CUST0627,PROD049,Logitech MX Master,Mobile & Computing,2023-04-20 10:25:04,Call,AGT044,BR01,-1.289311,36.8124,38229.03,Technical Support,Software Update,Resolved,15,No,Yes,No,-0.57,Negative,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,2,1,1,905,465,0,837,Yes,Online
d1b4e1f6-1936-4c10-abe7-0232cb3809da,CUST0680,PROD007,AirPods Pro,Wearables & Accessories,2024-03-24 10:54:27,Email,AGT059,BR01,-1.289311,36.8124,182593.82,Billing Inquiry,Refund Status,Resolved,17,No,No,No,0.48,Positive,Customer reported billing inquiry issue regarding Wearables & Accessories product. Issue resolved.,10,4,5,0,0,0,498,Yes,Offline
5e2743aa-6021-4dd2-98b7-8a72a5bb420e,CUST0568,PROD007,AirPods Pro,Wearables & Accessories,2023-05-17 08:18:20,Chat,AGT043,BR01,-1.289311,36.8124,89070.16,General Inquiry,Product Information,Resolved,6,Yes,No,No,-0.6,Negative,Customer reported general inquiry issue regarding Wearables & Accessories product. Issue resolved.,5,1,1,367,81,0,810,Yes,Online
ec1c2fa1-f905-477a-bc1f-e088eb4e0050,CUST0312,PROD043,Nest Cam,Smart Home & Appliances,2023-06-20 00:39:04,In-Person Support,AGT056,BR01,-1.289311,36.8124,90135.03,Return/Refund,Refund Delay,Resolved,17,Yes,Yes,No,1.0,Positive,Customer reported return/refund issue regarding Smart Home & Appliances product. Issue resolved.,10,4,4,0,0,0,776,Yes,Offline
00f8ed69-25ad-4ea9-92df-bfb3400329d1,CUST0411,PROD011,iPad Pro 12.9,Mobile & Computing,2025-07-31 11:35:08,Social Media DM,AGT014,BR01,-1.289311,36.8124,398136.76,Product Defect,Software Bug,Pending,5,No,Yes,No,-0.25,Negative,Customer reported product defect issue regarding Mobile & Computing product. Issue pending.,6,2,2,0,0,1,4,Yes,Online
3a2b5663-426d-4bac-b778-0f2746dd58aa,CUST0350,PROD018,Fitbit Charge 6,Wearables & Accessories,2023-07-20 18:53:35,Chat,AGT048,BR01,-1.289311,36.8124,26634.24,Billing Inquiry,Incorrect Charge,Resolved,18,Yes,Yes,No,0.15,Neutral,Customer reported billing inquiry issue regarding Wearables & Accessories product. Issue resolved.,8,3,3,1083,99,0,745,Yes,Online
c0908e65-7dc2-4c5c-9b18-37e4be10e803,CUST0754,PROD046,Tesla Model Y Charger,Smart Home & Appliances,2025-08-04 12:30:19,Call,AGT006,BR01,-1.289311,36.8124,59932.83,Product Defect,Hardware Failure,Pending,5,Yes,No,No,-0.16,Neutral,Customer reported product defect issue regarding Smart Home & Appliances product. Issue pending.,8,4,2,303,351,1,0,Yes,Offline
f3385b16-52fe-4260-9d69-b5ffb3be3f8f,CUST0583,PROD020,OnePlus Watch,Wearables & Accessories,2024-03-19 23:14:14,In-Person Support,AGT039,BR01,-1.289311,36.8124,33073.98,Return/Refund,Warranty Claim,Resolved,16,Yes,Yes,No,0.49,Positive,Customer reported return/refund issue regarding Wearables & Accessories product. Issue resolved.,9,5,4,0,0,0,502,Yes,Offline
b11d7849-02f3-4d77-ac5d-1291e8c2a4e4,CUST0457,PROD046,Tesla Model Y Charger,Smart Home & Appliances,2023-08-30 04:44:02,Call,AGT041,BR01,-1.289311,36.8124,87175.02,Service Delay,Slow Resolution,Resolved,16,Yes,No,No,0.22,Neutral,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,7,3,4,961,12,0,705,Yes,Offline
cb3efe06-d0ac-47ab-ba1c-e68e7eb64b29,CUST0652,PROD025,Hisense ULED,Entertainment & Gaming,2025-08-04 12:17:19,Chat,AGT045,BR01,-1.289311,36.8124,664870.14,Product Defect,Software Bug,Resolved,17,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,5,5,1030,104,0,0,Yes,Online
9e79c046-da50-4e6f-b78f-251291da19d6,CUST0487,PROD021,LG OLED TV 55,Entertainment & Gaming,2023-03-06 12:24:15,Call,AGT006,BR01,-1.289311,36.8124,469736.97000000003,Billing Inquiry,Incorrect Charge,Pending,5,Yes,No,No,-0.24,Negative,Customer reported billing inquiry issue regarding Entertainment & Gaming product. Issue pending.,3,1,1,303,305,2,882,Yes,Offline
8268c776-0db5-4943-998b-63f5f5c750a0,CUST0369,PROD042,Arlo Pro 4,Smart Home & Appliances,2024-01-16 20:19:36,Email,AGT058,BR01,-1.289311,36.8124,314619.35,Service Delay,Agent Unresponsive,Resolved,12,Yes,Yes,No,1.0,Positive,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,10,5,4,0,0,0,565,Yes,Online
efe153ea-d63c-4363-9fe5-e3a43ea565cd,CUST0039,PROD037,Marshall Acton,Entertainment & Gaming,2025-08-04 12:30:19,Call,AGT016,BR01,-1.289311,36.8124,102055.34,Product Defect,Hardware Failure,Resolved,13,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,10,5,5,781,106,0,0,Yes,Online
97c96190-6f0a-4f34-be8f-3690aca47809,CUST0155,PROD046,Tesla Model Y Charger,Smart Home & Appliances,2025-01-02 05:54:06,Chat,AGT015,BR01,-1.289311,36.8124,174350.05,Product Defect,Manufacturing Defect,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,9,4,4,840,90,0,214,Yes,Online
d2b502c0-cd0e-4f3b-96c1-e0d1922e1d04,CUST0397,PROD037,Marshall Acton,Entertainment & Gaming,2025-02-05 02:31:07,In-Person Support,AGT019,BR01,-1.289311,36.8124,51027.67,Service Delay,Long Wait Time,Resolved,9,Yes,No,No,0.28,Neutral,Customer reported service delay issue regarding Entertainment & Gaming product. Issue resolved.,7,2,5,0,0,0,180,Yes,Online
49611dae-b7b2-4bfd-adbb-42f6e61f09b2,CUST0701,PROD048,Belkin Wireless Charger,Mobile & Computing,2024-09-11 10:55:42,In-Person Support,AGT004,BR01,-1.289311,36.8124,25106.17,Technical Support,Compatibility,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,9,3,5,0,0,0,327,Yes,Online
7cf26aa7-d999-4e38-a533-1b50ce1fbddd,CUST0815,PROD045,Eufy Security,Smart Home & Appliances,2024-10-05 19:56:00,Email,AGT040,BR01,-1.289311,36.8124,94026.15,Product Defect,Software Bug,Resolved,9,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,9,3,4,0,0,0,302,Yes,Offline
5a02b676-9c6e-4d01-adfe-519253bbb4f3,CUST0936,PROD033,Philips Air Fryer,Smart Home & Appliances,2025-03-11 05:02:56,Call,AGT014,BR01,-1.289311,36.8124,226127.85,Billing Inquiry,Payment Error,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported billing inquiry issue regarding Smart Home & Appliances product. Issue resolved.,10,4,5,845,91,0,146,Yes,Online
b2313b51-f926-4763-8977-a96d9c54ee9c,CUST0354,PROD033,Philips Air Fryer,Smart Home & Appliances,2025-08-04 11:52:19,Call,AGT003,BR01,-1.289311,36.8124,56940.619999999995,General Inquiry,Warranty Info,Resolved,12,Yes,No,No,-0.22,Negative,Customer reported general inquiry issue regarding Smart Home & Appliances product. Issue resolved.,6,2,2,726,171,0,0,Yes,Offline
d069d597-2d2d-4ed9-a036-df975300ecda,CUST0575,PROD002,Samsung Galaxy S24,Mobile & Computing,2024-05-20 23:15:32,Chat,AGT004,BR01,-1.289311,36.8124,523976.23,Billing Inquiry,Subscription Issue,Resolved,5,No,Yes,No,-0.21,Negative,Customer reported billing inquiry issue regarding Mobile & Computing product. Issue resolved.,0,1,2,308,469,0,440,Yes,Online
00410ada-fd19-4145-8a2f-28883a78f1d9,CUST0739,PROD006,Sony WH-1000XM5,Wearables & Accessories,2024-01-10 21:22:47,In-Person Support,AGT032,BR01,-1.289311,36.8124,132204.6,Billing Inquiry,Refund Status,Resolved,29,Yes,Yes,No,0.77,Positive,Customer reported billing inquiry issue regarding Wearables & Accessories product. Issue resolved.,9,4,4,0,0,0,571,Yes,Offline
e09d707f-cba3-4c1f-b6c8-866c518e8fbc,CUST0955,PROD031,Dyson V15 Detect,Smart Home & Appliances,2025-08-04 11:46:19,Social Media DM,AGT024,BR01,-1.289311,36.8124,111631.64,Billing Inquiry,Payment Error,Resolved,16,Yes,Yes,No,1.0,Positive,Customer reported billing inquiry issue regarding Smart Home & Appliances product. Issue resolved.,9,2,4,0,0,0,0,Yes,Offline
